group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y2,17048,-20,舒雍,舒雍 (17048) - Clan brother,,0,,,,
x2,y2,10285,-20,舒烈,舒烈 (10285) - Lineal descendant,,0,,,,
x3,y2,10426,40,趙,趙 (10426) - Great-great-granddaughter's husband,,0,,,,
x4,y2,17045,-20,舒昭,舒昭 (17045) - Clan uncle,,0,,,,
x5,y2,1483,100,舒亶,舒亶 (1483) - Ego,entry,8,宋,,,科舉: 進士(籠統) (1065)
x6,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,19962,40,舒,舒 (19962) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,26697,40,舒A,舒A (26697) - Grandson,,0,,,,
