group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,3709,-100,畢從古,畢從古 (3709) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,208,60,張鑄,張鑄 (208) - Father-in-law (wife's father),,2,宋,0,1063,科舉: 進士(籠統) (1012)
x1,y2,18400,-20,畢仲愈,畢仲愈 (18400) - Younger brother,,0,,,,
x2,y2,18397,-20,畢仲偃,畢仲偃 (18397) - Elder brother,,0,,,,
x3,y2,18395,-20,畢仲達,畢仲達 (18395) - Elder brother,,0,,,,
x4,y2,1416,-20,畢仲衍,畢仲衍 (1416) - Elder brother,,9,宋,1040,1082,科舉: 進士(籠統)
x5,y2,1417,100,畢仲游,畢仲游 (1417) - Ego,entry,7,宋,1047,1121,科舉: 進士(籠統)
x6,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,26330,40,畢大亮,畢大亮 (26330) - Second son,,0,,,,
x6,y1,,0,,,,0,,,,
