group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,27342,-100,趙永寧,趙永寧 (27342) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,349,100,趙偁,趙偁 (349) - Ego,entry,5,宋,0,0,
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,395,40,趙鼎臣,趙鼎臣 (395) - Son,,6,宋,1071,0,科舉: 進士(籠統) (1091)
x4,y1,11708,40,趙鈞臣,趙鈞臣 (11708) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,7169,20,張裁,張裁 (7169) - Son-in-law,,0,,,,
x7,y1,27340,20,張田官,張田官 (27340) - Son-in-law,,0,,,,
