group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y4,,0,,,,0,,,,
x5,y4,14596,-40,陳思讓,陳思讓 (14596) - Grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x4,y3,14598,-100,陳欽祚,陳欽祚 (14598) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,14597,-20,陳思誨,陳思誨 (14597) - Uncle (father's brother),,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,56,100,陳若拙,陳若拙 (56) - Ego,entry,4,宋,955,1018,科舉: 進士(籠統) (980)
x6,y2,,0,,,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,119524,40,陳映,陳映 (119524) - Son,,0,,,,
x6,y1,,0,,,,0,,,,
