group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,13068,-100,李東,李東 (13068) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x1,y2,13069,-20,李萃,李萃 (13069) - Elder brother,,0,,,,
x2,y2,7390,-20,魏琰,魏琰 (7390) - Third wife's father,,0,,,,
x3,y2,7390,-20,魏琰,魏琰 (7390) - Second wife's father,,0,,,,
x4,y2,7067,-20,狄遵度,狄遵度 (7067) - First wife's father,,0,,,,
x5,y2,971,100,李常,李常 (971) - Ego,entry,13,宋,1027,1090,科舉: 進士(籠統) (1049)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,5057,20,李蒙,李蒙 (5057) - Daughter,,0,,,,
x4,y1,19766,40,李怤,李怤 (19766) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,40822,40,李秉彝,李秉彝 (40822) - Nephew (brother's son),,0,,,,
x7,y1,856,20,黃叔敖,黃叔敖 (856) - Son-in-law,,7,宋,0,0,科舉: 進士(籠統) (1091)
x8,y1,1530,20,孫端,孫端 (1530) - Son-in-law,,3,宋,0,0,
