group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,3651,-40,呂通,呂通 (3651) - Grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,11659,-100,呂蕡,呂蕡 (11659) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x1,y2,11663,-20,呂大臨,呂大臨 (11663) - Younger brother,,0,,,,
x2,y2,11661,-20,呂大鈞,呂大鈞 (11661) - Younger brother,,0,,,,
x3,y2,1326,-20,呂大忠,呂大忠 (1326) - Elder brother,,4,宋,0,0,科舉: 進士(籠統) (1053)
x4,y2,42308,-20,呂寅伯,呂寅伯 (42308) - Brother,,0,,,,
x5,y2,1327,100,呂大防,呂大防 (1327) - Ego,entry,9,宋,1027,1097,科舉: 正奏名進士 (1049)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,27591,40,呂景山,呂景山 (27591) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,1889,20,王讜,王讜 (1889) - Son-in-law,,3,宋,0,0,
x7,y1,4182,20,毌A,毌A (4182) - Son-in-law,,0,,,,
