group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,20460,-100,柳昌,柳昌 (20460) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x3,y2,339,-20,章誼,章誼 (339) - Younger sister's husband,,6,宋,1078,1138,科舉: 正奏名進士 (1105)
x4,y2,20461,-20,柳庭傑,柳庭傑 (20461) - Younger brother,,0,,,,
x5,y2,1258,100,柳庭俊,柳庭俊 (1258) - Ego,entry,5,宋,0,1126,科舉: 正奏名進士 (1079)
x6,y2,44213,-80,胡氏(柳庭俊妻),胡氏(柳庭俊妻) (44213) - Wife,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,1260,40,柳約,柳約 (1260) - Son,,10,宋,1082,1145,科舉: 進士(籠統) (1109)
x6,y1,,0,,,,0,,,,
