group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,21943,-100,王扆,王扆 (21943) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,4194,-20,沈僑,沈僑 (4194) - Younger cousin (father's sister's son),,0,,,,
x5,y2,1879,100,王絲,王絲 (1879) - Ego,entry,6,宋,989,1049,科舉: 進士(籠統) (1015)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,5078,20,王氏(陸琪妻),王氏(陸琪妻) (5078) - Daughter,,0,,,,
x4,y1,607,20,馮京,馮京 (607) - Son-in-law,,15,宋,1021,1094,科舉: 進士(籠統) (1049)
x5,y1,,0,,,,0,,,,
x6,y1,7048,20,陸琪,陸琪 (7048) - Son-in-law,,0,,,,
x7,y1,11627,40,王麡,王麡 (11627) - First son,,0,,,,
