group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,3353,-40,向傳正,向傳正 (3353) - Great-grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,17296,-100,向宗琦,向宗琦 (17296) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,3359,-20,向子韶,向子韶 (3359) - Elder brother,,0,,,,
x5,y2,714,100,向子忞,向子忞 (714) - Ego,entry,7,宋,1097,1165,薦舉 (保任)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,17829,40,向滈,向滈 (17829) - Nephew (brother's son),,0,,,,
x4,y1,17325,20,黃談,黃談 (17325) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,17335,20,侯宦,侯宦 (17335) - Son-in-law,,0,,,,
x7,y1,3355,40,向澣,向澣 (3355) - First son,,0,,,,
