group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,519,-100,朱賦,朱賦 (519) - Father,,2,宋,0,0,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,513,-20,朱昌符,朱昌符 (513) - Younger brother,,4,宋,0,0,科舉: 進士(籠統) (1008)
x5,y2,531,100,朱台符,朱台符 (531) - Ego,entry,6,宋,0,0,科舉: 進士(籠統) (992)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,13873,40,朱公佐,朱公佐 (13873) - Son,,0,,,,
x4,y1,21840,20,王D,王D (21840) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,530,40,朱壽隆,朱壽隆 (530) - Second son,,1,宋,0,0,恩蔭(籠統)
x7,y1,39945,40,朱壽隆,朱壽隆 (39945) - Second son,,0,,,,
