group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,21993,-100,王綱,王綱 (21993) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x2,y2,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,22204,40,王,王 (22204) - Fifth son,,0,,,,
x5,y2,1787,100,王之望,王之望 (1787) - Ego,entry,10,宋,1103,1170,科舉: 進士(籠統) (1138)
x6,y2,45892,-80,張氏(王之望妻),張氏(王之望妻) (45892) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x2,y1,3984,40,王鐸,王鐸 (3984) - Son,,0,,,,
x3,y1,21994,40,王鏞,王鏞 (21994) - Son,,0,,,,
x4,y1,21996,40,王銘,王銘 (21996) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,22257,40,王學可,王學可 (22257) - Son,,0,,,,
x7,y1,24269,20,錢慶祖,錢慶祖 (24269) - Son-in-law,,0,,,,
x8,y1,21997,40,王涔,王涔 (21997) - Grandson,,0,,,,
x9,y1,22205,40,王洤,王洤 (22205) - Grandson,,0,,,,
