group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,15029,60,高守成,高守成 (15029) - Father-in-law (wife's father),,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x2,y2,11637,-20,陳況,陳況 (11637) - Cousin's son,,0,,,,
x3,y2,3085,-20,陳從直,陳從直 (3085) - Cousin (father's brother's son),,0,,,,
x4,y2,91,-20,陳從易,陳從易 (91) - Cousin (father's brother's son),,3,宋,0,0,科舉: 進士(籠統)
x5,y2,93,100,陳從易,陳從易 (93) - Ego,entry,11,宋,0,1031,科舉: 進士(籠統) (989)
x6,y2,47962,-80,高氏(陳從易妻),高氏(陳從易妻) (47962) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x2,y1,11636,40,陳順孫,陳順孫 (11636) - Nephew (brother's son),,0,,,,
x3,y1,3753,20,蘇玠,蘇玠 (3753) - Son-in-law,,0,,,,
x4,y1,7341,20,蘇紳,蘇紳 (7341) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,15028,40,陳紹孫,陳紹孫 (15028) - First son,,0,,,,
x7,y1,11639,40,陳知柔,陳知柔 (11639) - Grandson,,0,,,,
x8,y1,11640,40,陳孝則,陳孝則 (11640) - Grandson,,0,,,,
