group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,19870,-40,王說,王說 (19870) - Grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x8,y4,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,19872,-100,王玩,王玩 (19872) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1818,100,王勳,王勳 (1818) - Ego,entry,7,宋,0,1138,科舉: 進士(籠統) (1118)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,19907,20,李珂,李珂 (19907) - Son-in-law,,0,,,,
x4,y1,3948,40,王正己,王正己 (3948) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,19876,40,王正功,王正功 (19876) - Second son,,0,,,,
x7,y1,19889,40,王轟,王轟 (19889) - Great-grandson,,0,,,,
x8,y1,19888,40,王惟忠,王惟忠 (19888) - Great-great-grandson,,0,,,,
