group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y3,13755,-100,王茂,王茂 (13755) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,38033,-40,劉氏(王茂妻),劉氏(王茂妻) (38033) - Mother,,0,,,,
x7,y3,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1878,100,王庶,王庶 (1878) - Ego,entry,5,宋,,1143,科舉: 進士(籠統) (1106)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x4,y1,13756,40,王之奇,王之奇 (13756) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,13758,40,王之道,王之道 (13758) - Son,,0,,,,
x7,y1,13757,40,王之荀,王之荀 (13757) - First son,,0,,,,
