group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,14030,-40,章洞,章洞 (14030) - Great-grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,14031,-40,章玠,章玠 (14031) - Grandfather,,0,,,,
x7,y4,,0,,,,0,,,,
x8,y4,,0,,,,0,,,,
x9,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,14032,-100,章俁,章俁 (14032) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,14034,60,鄭剛中,鄭剛中 (14034) - Father-in-law (wife's father),,0,,,,
x7,y3,385728,60,石柔中,石柔中 (385728) - Father-in-law (wife's father),,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,14063,40,章程,章程 (14063) - Grand-nephew (brother's grandson),,0,,,,
x2,y2,386049,40,章充,章充 (386049) - Fourth son,,0,,,,
x3,y2,3187,40,章湜,章湜 (3187) - Fourth son,,0,,,,
x4,y2,3183,-20,章著,章著 (3183) - Younger brother,,0,,,,
x5,y2,336,100,章服,章服 (336) - Ego,entry,31,宋,1106,1173,科舉: 進士(籠統) (1132)
x6,y2,386045,-20,陳氏(章服妻),陳氏(章服妻) (386045) - First wife,,0,,,,
x7,y2,386046,-20,鄭氏(章服妻),鄭氏(章服妻) (386046) - Second wife,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,14064,40,章時可,章時可 (14064) - Son,,0,,,,
x2,y1,14189,20,鄭樞孫,鄭樞孫 (14189) - Son-in-law,,0,,,,
x3,y1,14190,20,鄭莊孫,鄭莊孫 (14190) - Son-in-law,,0,,,,
x4,y1,386047,40,章濤(whois時可oncbdb),章濤(whois時可oncbdb) (386047) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,14033,40,章渭,章渭 (14033) - Second son,,0,,,,
x7,y1,386048,40,章渙,章渙 (386048) - Third son,,0,,,,
x8,y1,14042,40,章棶,章棶 (14042) - Grandson,,0,,,,
x9,y1,24218,40,章光謙,章光謙 (24218) - Grandson,,0,,,,
