group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,121476,-40,元仔倡,元仔倡 (121476) - Great-grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,4139,-40,元德昭,元德昭 (4139) - Grandfather,,0,,,,
x7,y4,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,19827,-100,元守文,元守文 (19827) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,3758,40,蘇攜,蘇攜 (3758) - Granddaughter's husband,,0,,,,
x5,y2,2112,100,元絳,元絳 (2112) - Ego,entry,8,宋,1008,1083,科舉: 進士(籠統) (1024)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,1068,20,李平一,李平一 (1068) - Son-in-law,,1,宋,0,0,
x4,y1,19834,40,元耆寧,元耆寧 (19834) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,4137,40,元耆弼,元耆弼 (4137) - Second son,,0,,,,
x7,y1,19835,40,元紹京,元紹京 (19835) - Grandson,,0,,,,
