group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,333,-40,章惇,章惇 (333) - Grandfather,,21,宋,1035,1105,科舉: 正奏名進士 (1059)
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x3,y2,14055,40,章筥,章筥 (14055) - Grand-nephew (brother's grandson),,0,,,,
x4,y2,14054,40,章箴,章箴 (14054) - Grand-nephew (brother's grandson),,0,,,,
x5,y2,334,100,章傑,章傑 (334) - Ego,entry,7,宋,0,0,科舉: 正奏名進士 (1124)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,14050,40,章沐,章沐 (14050) - Nephew (brother's son),,0,,,,
x4,y1,14051,40,章洽,章洽 (14051) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,14052,40,章湛,章湛 (14052) - Nephew (brother's son),,0,,,,
x7,y1,14053,40,章潛,章潛 (14053) - Nephew (brother's son),,0,,,,
