group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,23227,-100,陳整,陳整 (23227) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x1,y2,13639,-20,陳天益,陳天益 (13639) - Cousin's son,,0,,,,
x2,y2,3074,-20,陳公器,陳公器 (3074) - Elder brother,,0,,,,
x3,y2,13641,-20,陳公袞,陳公袞 (13641) - Cousin (father's brother's son),,0,,,,
x4,y2,13640,-20,陳公格,陳公格 (13640) - Cousin (father's brother's son),,0,,,,
x5,y2,68,100,陳公彥,陳公彥 (68) - Ego,entry,9,宋,0,0,科舉: 進士(籠統) (1103)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,13637,40,陳南強,陳南強 (13637) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,13638,40,陳天申,陳天申 (13638) - Nephew (brother's son),,0,,,,
x7,y1,13642,40,陳從易,陳從易 (13642) - Nephew (brother's son),,0,,,,
