group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,3083,-100,陳省華,陳省華 (3083) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,118924,-40,馮氏(陳堯叟母),馮氏(陳堯叟母) (118924) - Mother,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,,0,,,,0,,,,
x2,y2,,0,,,,0,,,,
x3,y2,98,-20,陳堯佐,陳堯佐 (98) - Elder brother,,18,宋,963,1044,科舉: 進士(籠統) (989)
x4,y2,97,-20,陳堯叟,陳堯叟 (97) - Elder brother,,9,宋,961,1017,科舉: 進士(籠統) (989)
x5,y2,99,100,陳堯咨,陳堯咨 (99) - Ego,entry,12,宋,0,0,科舉: 進士(籠統) (1000)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,5393,20,陳氏(賈昌朝妻),陳氏(賈昌朝妻) (5393) - Daughter,,0,,,,
x2,y1,14384,40,陳漸,陳漸 (14384) - Nephew (brother's son),,0,,,,
x3,y1,59,40,陳榮古,陳榮古 (59) - Son,,4,宋,0,0,
x4,y1,85,40,陳述古,陳述古 (85) - Son,,4,宋,1012,1090,科舉學校: 恩賜出身、特賜出身等
x5,y1,,0,,,,0,,,,
x6,y1,14210,40,陳博古,陳博古 (14210) - Son,,0,,,,
x7,y1,8031,20,賈昌朝,賈昌朝 (8031) - Son-in-law,,0,,,,
x8,y1,8136,20,曾公亮,曾公亮 (8136) - Son-in-law,,0,,,,
x9,y1,39973,40,陳氏(尹林妻),陳氏(尹林妻) (39973) - Granddaughter,,0,,,,
