group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,8136,-100,曾公亮,曾公亮 (8136) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,207,-20,張景溫,張景溫 (207) - Maternal great-grandfather,,2,宋,0,0,科舉: 進士(籠統) (1061)
x5,y2,1695,100,曾孝寬,曾孝寬 (1695) - Ego,entry,6,宋,,,恩蔭(籠統)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,21694,40,曾誠,曾誠 (21694) - Son,,0,,,,
x4,y1,3283,20,范百嘉,范百嘉 (3283) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,1709,40,曾慥,曾慥 (1709) - Grandson,,2,宋,,1155,
x7,y1,1701,40,曾懷,曾懷 (1701) - Great-grandson,,1,宋,1107,1175,科舉學校: 恩賜出身、特賜出身等 (1166)
