group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y2,7394,40,吳瑾,吳瑾 (7394) - Granddaughter's husband,,0,,,,
x4,y2,13588,40,張秀樗,張秀樗 (13588) - Fourth son,,0,,,,
x5,y2,174,100,張闡,張闡 (174) - Ego,entry,5,宋,,,科舉: 進士(籠統) (1124)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,7050,20,盧岷,盧岷 (7050) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3133,40,張仲梓,張仲梓 (3133) - Second son,,0,,,,
x7,y1,288,40,張叔椿,張叔椿 (288) - Third son,,1,宋,0,0,科舉: 進士(籠統) (1163)
