group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,13516,-40,王永,王永 (13516) - Great-grandfather,,0,,,,
x4,y4,1783,-40,王贄,王贄 (1783) - Grandfather,,7,宋,0,0,
x5,y4,,0,,,,0,,,,
x6,y4,38559,-40,尹氏(王永妻),尹氏(王永妻) (38559) - Great-grandmother,,0,,,,
x7,y4,37979,-40,丘氏(王贄妻),丘氏(王贄妻) (37979) - Grandmother,,0,,,,
x8,y4,,0,,,,0,,,,
x9,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,13515,-100,王準,王準 (13515) - Father,,0,,,,
x3,y3,411,60,鄭戩,鄭戩 (411) - Father-in-law (wife's father),,12,宋,992,1053,科舉: 正奏名進士 (1024)
x4,y3,37965,-40,薛氏(王準妻),薛氏(王準妻) (37965) - Mother,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,5139,-20,呂氏(王覃妻),呂氏(王覃妻) (5139) - Uncle's wife,,0,,,,
x7,y3,3979,-20,王覃,王覃 (3979) - Uncle (father's elder brother),,0,,,,
x8,y3,1810,-20,王罕,王罕 (1810) - Uncle (father's younger brother),,8,宋,,,恩蔭(籠統)
x9,y3,,0,,,,0,,,,
x1,y2,7081,40,王仲山,王仲山 (7081) - Fourth son,,0,,,,
x2,y2,1765,-20,王琪,王琪 (1765) - Elder cousin (paternal),,3,宋,,,科舉: 進士(籠統) (1042)
x3,y2,19734,-20,王珫,王珫 (19734) - Younger cousin (paternal),,0,,,,
x4,y2,45854,-20,王瓘,王瓘 (45854) - Elder brother,,0,,,,
x5,y2,1845,100,王珪,王珪 (1845) - Ego,entry,30,宋,1019,1085,科舉: 進士(籠統) (1042)
x6,y2,38312,-80,鄭氏（王珪妻）,鄭氏（王珪妻） (38312) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,385324,20,王氏(鄭居中妻),王氏(鄭居中妻) (385324) - Daughter,,0,,,,
x2,y1,1799,40,王仲閎,王仲閎 (1799) - Nephew (brother's son),,1,宋,0,0,
x3,y1,1800,40,王仲原,王仲原 (1800) - Nephew (brother's son),,1,宋,0,0,
x4,y1,1864,40,王晌,王晌 (1864) - Nephew (brother's son),,1,宋,0,1157,
x5,y1,,0,,,,0,,,,
x6,y1,3943,40,王仲康,王仲康 (3943) - Nephew (brother's son),,0,,,,
x7,y1,38860,40,王仲甫,王仲甫 (38860) - Nephew (brother's son),,0,,,,
x8,y1,38880,40,王仲?,王仲? (38880) - Son,,0,,,,
x9,y1,7039,20,李格非,李格非 (7039) - Son-in-law,,0,,,,
