group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,8100,-100,呂夷簡,呂夷簡 (8100) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,279,60,張士遜,張士遜 (279) - Father-in-law (wife's father),,9,宋,964,1049,科舉: 進士(籠統) (992)
x7,y3,411,60,鄭戩,鄭戩 (411) - Father-in-law (wife's father),,12,宋,992,1053,科舉: 正奏名進士 (1024)
x1,y2,1432,20,邵䶵,邵䶵 (1432) - Niece's husband,,4,宋,0,0,科舉: 進士(籠統) (1073)
x2,y2,7304,-20,呂公綽,呂公綽 (7304) - Elder brother,,0,,,,
x3,y2,1316,-20,呂公弼,呂公弼 (1316) - Elder brother,,12,宋,1007,1073,科舉學校: 恩賜出身、特賜出身等
x4,y2,1314,-20,呂公著,呂公著 (1314) - Elder brother,,27,宋,1018,1089,科舉: 進士(籠統) (1042)
x5,y2,1315,100,呂公孺,呂公孺 (1315) - Ego,entry,8,宋,,,科舉學校: 恩賜出身、特賜出身等
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
