group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,11488,-100,林選,林選 (11488) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x2,y2,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,11497,-20,林孝淵,林孝淵 (11497) - Elder brother,,0,,,,
x5,y2,1160,100,林孝澤,林孝澤 (1160) - Ego,entry,9,宋,1089,1171,科舉: 正奏名進士 (1124)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x2,y1,12481,40,林井,林井 (12481) - Nephew (brother's son),,0,,,,
x3,y1,27274,20,方庭賁,方庭賁 (27274) - Son-in-law,,0,,,,
x4,y1,11498,40,林,林 (11498) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3569,40,林枅,林枅 (3569) - Second son,,0,,,,
x7,y1,11499,40,林及之,林及之 (11499) - Grandson,,0,,,,
x8,y1,11502,40,林友仁,林友仁 (11502) - Great-grandson,,0,,,,
x9,y1,12469,40,林白,林白 (12469) - Great-grandson,,0,,,,
