group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,226,-40,張象中,張象中 (226) - Grandfather,,8,宋,0,0,科舉: 進士(籠統) (1024)
x5,y4,,0,,,,0,,,,
x6,y4,146,-40,錢易,錢易 (146) - Maternal grandfather,,11,宋,,,科舉: 正奏名進士 (999)
x7,y4,,0,,,,0,,,,
x8,y4,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,7170,-100,張宗古,張宗古 (7170) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,7010,60,錢彥遠,錢彥遠 (7010) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x2,y2,29556,40,張康廣,張康廣 (29556) - Fourth son,,0,,,,
x3,y2,145,-20,錢勰,錢勰 (145) - Wife's brother,,12,宋,1034,1097,科舉: 舉制科不第 (1069)
x4,y2,7167,-20,張挺卿,張挺卿 (7167) - Elder brother,,0,,,,
x5,y2,275,100,張升卿,張升卿 (275) - Ego,entry,13,宋,0,0,
x6,y2,5413,-80,錢氏(張升卿妻),錢氏(張升卿妻) (5413) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,47214,40,張康伯,張康伯 (47214) - Son,,0,,,,
x4,y1,4150,20,錢魯望,錢魯望 (4150) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,13732,40,張康伯,張康伯 (13732) - First son,,0,,,,
x7,y1,248,40,張康國,張康國 (248) - Second son,,2,宋,1056,1109,科舉: 進士(籠統) (1079)
x8,y1,29555,40,張康道,張康道 (29555) - Third son,,0,,,,
