group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,3177,-40,張裕,張裕 (3177) - Great-grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x8,y4,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,11700,-100,張餘慶,張餘慶 (11700) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,7314,60,皮子良,皮子良 (7314) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,11701,-20,張亢,張亢 (11701) - Younger brother,,0,,,,
x5,y2,250,100,張奎,張奎 (250) - Ego,entry,9,宋,988,1052,科舉: 進士(籠統) (1012)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,3146,40,張煦,張煦 (3146) - Nephew (brother's son),,0,,,,
x4,y1,298,40,張燾,張燾 (298) - Son,,4,宋,1013,1082,科舉: 進士(籠統)
x5,y1,,0,,,,0,,,,
x6,y1,15941,20,孔宗翰,孔宗翰 (15941) - Son-in-law,,0,,,,
x7,y1,3123,40,張埴,張埴 (3123) - Grandson,,0,,,,
x8,y1,238,40,張匯,張匯 (238) - Great-grandson,,3,宋,0,0,
