group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,21390,-100,孫著明,孫著明 (21390) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,3936,60,王C,王C (3936) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x3,y2,44509,-20,孫㮚,孫㮚 (44509) - Lineal descendant,,0,,,,
x4,y2,21387,-20,孫長孺,孫長孺 (21387) - 6th generation ancestor,,0,,,,
x5,y2,1541,100,孫抃,孫抃 (1541) - Ego,entry,9,宋,996,1064,科舉: 正奏名進士 (1030)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,7344,20,宋奉國,宋奉國 (7344) - Son-in-law,,0,,,,
x4,y1,20793,20,彭敏行,彭敏行 (20793) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,21434,20,句諶,句諶 (21434) - Son-in-law,,0,,,,
x7,y1,21439,40,孫,孫 (21439) - Third son,,0,,,,
x8,y1,45049,40,孫永言,孫永言 (45049) - Grandson,,0,,,,
