group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,16885,-100,范大錄,范大錄 (16885) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,16929,40,范處義,范處義 (16929) - Great-grand-nephew,,0,,,,
x5,y2,568,100,范鍔,范鍔 (568) - Ego,entry,6,宋,0,0,科舉: 進士(籠統) (1053)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,16886,40,范筠,范筠 (16886) - Son,,0,,,,
x4,y1,16887,40,范筥,范筥 (16887) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,16076,20,江術,江術 (16076) - Son-in-law,,0,,,,
x7,y1,3281,40,范溶,范溶 (3281) - Grandson,,0,,,,
