group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y4,3939,-40,王承衍,王承衍 (3939) - Grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,37837,-40,王徹,王徹 (37837) - Grandfather,,0,,,,
x7,y4,,0,,,,0,,,,
x4,y3,17747,-20,王承衎,王承衎 (17747) - Uncle (father's brother),,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,17748,-20,王承德,王承德 (17748) - Uncle (father's brother),,0,,,,
x7,y3,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1834,100,王克臣,王克臣 (1834) - Ego,entry,7,宋,1014,1089,科舉: 進士(籠統) (1034)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x4,y1,17797,40,王傳約,王傳約 (17797) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,17798,40,王朋約,王朋約 (17798) - Son,,0,,,,
x7,y1,3973,40,王師約,王師約 (3973) - Second son,,0,,,,
