group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,4183,-100,歐陽觀,歐陽觀 (4183) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,3689,-20,歐陽曄,歐陽曄 (3689) - Uncle (father's brother),,0,,,,
x7,y3,118926,-40,鄭氏(歐陽修母),鄭氏(歐陽修母) (118926) - Mother,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,12216,-20,歐陽昞,歐陽昞 (12216) - Elder brother,,0,,,,
x2,y2,803,-20,薛奎,薛奎 (803) - Third wife's father,,10,宋,967,1034,科舉: 進士(籠統) (992)
x3,y2,2029,-20,楊大雅,楊大雅 (2029) - Second wife's father,,12,宋,964,1032,科舉: 進士(籠統) (989)
x4,y2,7116,-20,胥偃,胥偃 (7116) - First wife's father,,0,,,,
x5,y2,1384,100,歐陽修,歐陽修 (1384) - Ego,entry,25,宋,,,科舉: 進士(籠統) (1030)
x6,y2,5093,-20,胥氏(歐陽修妻),胥氏(歐陽修妻) (5093) - First wife,,0,,,,
x7,y2,5094,-20,楊氏(歐陽修妻),楊氏(歐陽修妻) (5094) - Second wife,,0,,,,
x8,y2,5095,-20,薛氏(歐陽修妻),薛氏(歐陽修妻) (5095) - Third wife,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,7308,40,歐陽發,歐陽發 (7308) - First son,,0,,,,
x3,y1,10809,40,歐陽奕,歐陽奕 (10809) - Second son,,0,,,,
x4,y1,7060,40,歐陽棐,歐陽棐 (7060) - Third son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,1383,40,歐陽興世,歐陽興世 (1383) - Grandson,,1,宋,0,0,
x7,y1,3684,40,歐陽中,歐陽中 (3684) - Grandson,,0,,,,
x8,y1,17040,40,歐陽恕,歐陽恕 (17040) - Grandson,,0,,,,
x9,y1,20764,40,歐陽伋,歐陽伋 (20764) - Great-great-grandson,,0,,,,
