group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,1513,-40,孫冲,孫冲 (1513) - Grandfather,,4,宋,,,科舉: 明經
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,3783,-100,孫旦,孫旦 (3783) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,21353,-20,孫安,孫安 (21353) - Younger brother,,0,,,,
x5,y2,1555,100,孫永,孫永 (1555) - Ego,entry,7,宋,1020,1087,科舉: 正奏名進士 (1046)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,4081,20,燕若材,燕若材 (4081) - Son-in-law,,0,,,,
x4,y1,21322,20,謝愔,謝愔 (21322) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,21323,20,呂仲衍,呂仲衍 (21323) - Son-in-law,,0,,,,
x7,y1,1516,40,孫傑,孫傑 (1516) - Grandson,,1,宋,0,0,
