group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,52755,-40,龐文集,龐文集 (52755) - Grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,52756,-40,陳氏(龐文集妻),陳氏(龐文集妻) (52756) - Grandmother,,0,,,,
x7,y4,,0,,,,0,,,,
x8,y4,,0,,,,0,,,,
x9,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,20791,-100,龐格,龐格 (20791) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,7317,60,邊肅,邊肅 (7317) - Father-in-law (wife's father),,0,,,,
x7,y3,52757,-40,邢氏(龐格妻),邢氏(龐格妻) (52757) - Mother,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,,0,,,,0,,,,
x2,y2,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,7313,40,龐元中,龐元中 (7313) - Fourth son,,0,,,,
x5,y2,1391,100,龐籍,龐籍 (1391) - Ego,entry,20,宋,988,1063,科舉: 進士(籠統) (1015)
x6,y2,52758,-80,劉氏(龐籍妻),劉氏(龐籍妻) (52758) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,5006,20,龐氏(陳琪妻),龐氏(陳琪妻) (5006) - Daughter,,0,,,,
x2,y1,3051,20,陳琪,陳琪 (3051) - Son-in-law,,0,,,,
x3,y1,3792,20,宋充國,宋充國 (3792) - Son-in-law,,0,,,,
x4,y1,7018,20,趙彥若,趙彥若 (7018) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,7134,20,程嗣隆,程嗣隆 (7134) - Son-in-law,,0,,,,
x7,y1,3700,40,龐元魯,龐元魯 (3700) - First son,,0,,,,
x8,y1,1393,40,龐元英,龐元英 (1393) - Second son,,5,宋,0,0,
x9,y1,20786,40,龐元常,龐元常 (20786) - Third son,,0,,,,
