group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y3,,0,,,,0,,,,
x5,y3,20081,-100,廖倚,廖倚 (20081) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x4,y2,20085,40,廖遽,廖遽 (20085) - Fourth son,,0,,,,
x5,y2,1144,100,廖剛,廖剛 (1144) - Ego,entry,5,宋,1071,1143,科舉: 進士(籠統) (1106)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x4,y1,20082,40,廖遲,廖遲 (20082) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,20083,40,廖過,廖過 (20083) - Second son,,0,,,,
x7,y1,20084,40,廖遂,廖遂 (20084) - Third son,,0,,,,
