group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y2,12905,-20,黃巖孫,黃巖孫 (12905) - Clan junior,,0,,,,
x3,y2,4165,-20,謝微,謝微 (4165) - Cousin's husband (father's brother's daughter's husband),,0,,,,
x4,y2,11918,-20,黃宗望,黃宗望 (11918) - Younger brother,,0,,,,
x5,y2,861,100,黃宗旦,黃宗旦 (861) - Ego,entry,6,宋,0,0,科舉: 正奏名進士 (998)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,729,40,謝仲規,謝仲規 (729) - Nephew (sister's son),,3,宋,0,0,科舉: 進士(籠統) (1049)
x5,y1,,0,,,,0,,,,
x6,y1,4112,20,閻充國,閻充國 (4112) - Son-in-law,,0,,,,
x7,y1,11919,40,黃翰,黃翰 (11919) - Grandson,,0,,,,
