group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,4141,-100,樂史,樂史 (4141) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x2,y2,11945,-20,樂黃中,樂黃中 (11945) - Younger brother,,0,,,,
x3,y2,11944,-20,樂黃庭,樂黃庭 (11944) - Younger brother,,0,,,,
x4,y2,11943,-20,樂黃裳,樂黃裳 (11943) - Elder brother,,0,,,,
x5,y2,2114,100,樂黃目,樂黃目 (2114) - Ego,entry,7,宋,,,科舉: 進士(籠統) (992)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,4140,40,樂許國,樂許國 (4140) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,119795,40,樂理國,樂理國 (119795) - First son,,0,,,,
x7,y1,119796,40,樂定國,樂定國 (119796) - Second son,,0,,,,
