group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,19150,-100,李遜,李遜 (19150) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,1096,-20,李迪,李迪 (1096) - Uncle (father's brother),,23,宋,971,1047,科舉: 正奏名進士 (1005)
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x2,y2,,0,,,,0,,,,
x3,y2,978,-20,李承之,李承之 (978) - Younger brother,,6,宋,0,1091,科舉: 進士(籠統)
x4,y2,41030,-20,李柬之,李柬之 (41030) - Elder brother,,0,,,,
x5,y2,1086,100,李肅之,李肅之 (1086) - Ego,entry,11,宋,1006,1089,恩蔭(籠統)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x2,y1,3501,40,李孝稱,李孝稱 (3501) - Nephew (brother's son),,0,,,,
x3,y1,3503,40,李孝壽,李孝壽 (3503) - Nephew (brother's son),,0,,,,
x4,y1,19149,40,李孝基,李孝基 (19149) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3146,20,張煦,張煦 (3146) - Son-in-law,,0,,,,
x7,y1,3323,20,韓鎮,韓鎮 (3323) - Son-in-law,,0,,,,
x8,y1,3943,20,王仲康,王仲康 (3943) - Son-in-law,,0,,,,
x9,y1,1028,40,李孝純,李孝純 (1028) - First son,,1,宋,0,0,
