group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,415,100,鄭向,鄭向 (415) - Ego,entry,5,宋,0,0,科舉: 進士(籠統) (980)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,504,40,周敦頤,周敦頤 (504) - Nephew (sister's son),,15,宋,1017,1073,恩蔭(籠統) (1036)
x4,y1,16424,40,鄭平,鄭平 (16424) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,16425,40,鄭本,鄭本 (16425) - Son,,0,,,,
x7,y1,16426,40,鄭革,鄭革 (16426) - Son,,0,,,,
x8,y1,18616,20,徐執中,徐執中 (18616) - Son-in-law,,0,,,,
