group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,11365,-40,徐昌嗣,徐昌嗣 (11365) - Great-grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,746,100,徐確,徐確 (746) - Ego,entry,5,宋,0,0,科舉: 進士(籠統) (1082)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,11367,40,徐師仁,徐師仁 (11367) - Son,,0,,,,
x4,y1,11368,40,徐壽仁,徐壽仁 (11368) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,12448,40,徐敦智,徐敦智 (12448) - Grandson,,0,,,,
x7,y1,12460,40,徐利用,徐利用 (12460) - Grandson,,0,,,,
