group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,3694,-100,潘祖仁,潘祖仁 (3694) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,13411,60,傅墨卿,傅墨卿 (13411) - Father-in-law (wife's father),,0,,,,
x1,y2,14770,-20,潘良能,潘良能 (14770) - Younger brother,,0,,,,
x2,y2,14769,-20,潘良翰,潘良翰 (14769) - Younger brother,,0,,,,
x3,y2,14768,-20,潘良瑗,潘良瑗 (14768) - Younger brother,,0,,,,
x4,y2,14767,-20,潘良佐,潘良佐 (14767) - Elder brother,,0,,,,
x5,y2,1388,100,潘良貴,潘良貴 (1388) - Ego,entry,8,宋,1094,1150,學校: 上舍及第 (1112)
x6,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,7310,40,潘畤,潘畤 (7310) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,18204,40,潘世演,潘世演 (18204) - Great-grandson,,0,,,,
