group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,41114,-40,郭氏(李燾祖母),郭氏(李燾祖母) (41114) - Grandmother,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x8,y4,,0,,,,0,,,,
x9,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,13777,-100,李中,李中 (13777) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,41335,-40,史氏(李燾母),史氏(李燾母) (41335) - Mother,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,13907,40,李壁,李壁 (13907) - Sixth son,,0,,,,
x2,y2,13881,40,李塾,李塾 (13881) - Fourth son,,0,,,,
x3,y2,13887,-20,李熹,李熹 (13887) - Younger brother,,0,,,,
x4,y2,13889,-20,楊素,楊素 (13889) - Wife's grandfather,,0,,,,
x5,y2,1094,100,李燾,李燾 (1094) - Ego,entry,19,宋,1115,1184,科舉: 進士(籠統) (1138)
x6,y2,41336,-80,楊氏(李燾妻),楊氏(李燾妻) (41336) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,40760,40,李?,李? (40760) - Son,,0,,,,
x2,y1,13894,20,薛純穎,薛純穎 (13894) - Son-in-law,,0,,,,
x3,y1,13896,20,范子庚,范子庚 (13896) - Son-in-law,,0,,,,
x4,y1,13903,20,師祖慶,師祖慶 (13903) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,19765,40,李垕,李垕 (19765) - First son,,0,,,,
x7,y1,13908,40,李鏗,李鏗 (13908) - Grandson,,0,,,,
x8,y1,13909,40,李鏜,李鏜 (13909) - Grandson,,0,,,,
x9,y1,13910,40,李鐊,李鐊 (13910) - Grandson,,0,,,,
