group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,7077,-100,王超,王超 (7077) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,21946,60,宋延渥,宋延渥 (21946) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,10094,-20,葛懷敏,葛懷敏 (10094) - Wife's elder brother,,0,,,,
x5,y2,1893,100,王德用,王德用 (1893) - Ego,entry,8,宋,987,1065,恩蔭(籠統)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,21947,40,王咸熙,王咸熙 (21947) - Son,,0,,,,
x4,y1,119747,40,王咸融,王咸融 (119747) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,123,20,程嗣恭,程嗣恭 (123) - Son-in-law,,4,宋,0,0,
x7,y1,21945,20,寇諲,寇諲 (21945) - Son-in-law,,0,,,,
x8,y1,3998,40,王淵,王淵 (3998) - Grandson,,0,,,,
