group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,15521,-100,聶致堯,聶致堯 (15521) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x1,y2,15518,-20,聶師道,聶師道 (15518) - 5th generation ancestor,,0,,,,
x2,y2,15527,40,聶文仲,聶文仲 (15527) - Fourth son,,0,,,,
x3,y2,15522,-20,聶宗卿,聶宗卿 (15522) - Younger brother,,0,,,,
x4,y2,3683,-20,聶世卿,聶世卿 (3683) - Younger brother,,0,,,,
x5,y2,1378,100,聶冠卿,聶冠卿 (1378) - Ego,entry,8,宋,988,1042,科舉: 進士(籠統) (1012)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,15524,40,聶友仲,聶友仲 (15524) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,15525,40,聶平仲,聶平仲 (15525) - Second son,,0,,,,
x7,y1,15526,40,聶義仲,聶義仲 (15526) - Third son,,0,,,,
