group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,22359,-100,吳H,吳H (22359) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,22357,60,劉誥,劉誥 (22357) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x2,y2,1328,20,呂淙,呂淙 (1328) - Third daughter's husband,,2,宋,0,0,
x3,y2,36264,20,劉蒙之,劉蒙之 (36264) - Second daughter's husband,,0,,,,
x4,y2,36263,20,李褆,李褆 (36263) - First daughter's husband,,0,,,,
x5,y2,1965,100,吳居厚,吳居厚 (1965) - Ego,entry,12,宋,1037,1113,科舉: 進士(籠統) (1063)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x2,y1,36256,40,吳接,吳接 (36256) - First son,,0,,,,
x3,y1,36257,40,吳括,吳括 (36257) - Second son,,0,,,,
x4,y1,36258,40,吳授,吳授 (36258) - Third son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,36259,40,吳興祖,吳興祖 (36259) - Grandson,,0,,,,
x7,y1,36260,40,吳壽祖,吳壽祖 (36260) - Grandson,,0,,,,
x8,y1,36261,40,吳慶祖,吳慶祖 (36261) - Grandson,,0,,,,
x9,y1,36262,40,吳榮祖,吳榮祖 (36262) - Grandson,,0,,,,
