group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,7082,-100,王益,王益 (7082) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,1897,-20,王存,王存 (1897) - Wife's sister's husband,,8,宋,1023,1101,科舉: 進士(籠統) (1046)
x2,y2,728,-20,謝景溫,謝景溫 (728) - Wife's elder brother,,6,宋,,,科舉: 進士(籠統) (1049)
x3,y2,1762,-20,王安石,王安石 (1762) - Elder brother,,25,宋,1021,1086,科舉: 進士(籠統) (1042)
x4,y2,1647,-20,蔡確,蔡確 (1647) - Marriage relative,,7,宋,,,科舉: 進士(籠統) (1059)
x5,y2,1760,100,王安禮,王安禮 (1760) - Ego,entry,12,宋,1034,1095,科舉: 進士(籠統) (1061)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,3968,40,王雱,王雱 (3968) - Nephew (brother's son),,0,,,,
x3,y1,395,20,趙鼎臣,趙鼎臣 (395) - Son-in-law,,6,宋,1071,0,科舉: 進士(籠統) (1091)
x4,y1,3579,20,劉安正,劉安正 (3579) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,8131,20,蔡卞,蔡卞 (8131) - Son-in-law,,0,,,,
x7,y1,17032,20,方元修,方元修 (17032) - Son-in-law,,0,,,,
x8,y1,20583,40,王瑊,王瑊 (20583) - Great-grandson,,0,,,,
x9,y1,3951,40,王厚之,王厚之 (3951) - Great-great-grandson,,0,,,,
