group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,967,-100,雷德驤,雷德驤 (967) - Father,,6,宋,918,992,科舉: 進士(籠統) (953)
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,19529,40,雷孝恭,雷孝恭 (19529) - Fourth son,,0,,,,
x4,y2,19523,-20,雷有鄰,雷有鄰 (19523) - Elder brother,,0,,,,
x5,y2,968,100,雷有終,雷有終 (968) - Ego,entry,7,宋,947,1005,恩蔭(籠統)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,3468,40,雷孝先,雷孝先 (3468) - Nephew (brother's son),,0,,,,
x4,y1,19526,40,雷孝若,雷孝若 (19526) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,19527,40,雷孝傑,雷孝傑 (19527) - Second son,,0,,,,
x7,y1,19528,40,雷孝緒,雷孝緒 (19528) - Third son,,0,,,,
