group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,1314,-100,呂公著,呂公著 (1314) - Father,,27,宋,1018,1089,科舉: 進士(籠統) (1042)
x5,y3,,0,,,,0,,,,
x6,y3,1571,60,宋敏求,宋敏求 (1571) - Father-in-law (wife's father),,10,宋,1019,1079,科舉學校: 恩賜出身、特賜出身等 (1039)
x3,y2,7052,-20,呂希哲,呂希哲 (7052) - Elder brother,,0,,,,
x4,y2,1305,-20,呂希績,呂希績 (1305) - Elder brother,,5,宋,0,0,
x5,y2,1304,100,呂希純,呂希純 (1304) - Ego,entry,5,宋,0,0,科舉: 進士(籠統)
x6,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,17947,40,呂聰問,呂聰問 (17947) - Son,,0,,,,
x6,y1,,0,,,,0,,,,
