group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,27008,-100,劉延,劉延 (27008) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x1,y2,7109,40,薛儀,薛儀 (7109) - Granddaughter's husband,,0,,,,
x2,y2,27009,-20,劉紳,劉紳 (27009) - Younger brother,,0,,,,
x3,y2,3585,-20,劉綽,劉綽 (3585) - Younger brother,,0,,,,
x4,y2,7075,-20,董遵誨,董遵誨 (7075) - Cousin (mother's brother's son),,0,,,,
x5,y2,1240,100,劉綜,劉綜 (1240) - Ego,entry,7,宋,955,1015,科舉: 進士(籠統) (985)
x6,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,3588,40,劉建中,劉建中 (3588) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3592,40,劉正中,劉正中 (3592) - Son,,0,,,,
