group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,14603,60,陳詁,陳詁 (14603) - Father-in-law (wife's father),,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x1,y2,36810,40,韓祇諫,韓祇諫 (36810) - Seventh son,,0,,,,
x2,y2,36809,40,韓祇言,韓祇言 (36809) - Sixth son,,0,,,,
x3,y2,36808,40,韓祇勤,韓祇勤 (36808) - Fifth son,,0,,,,
x4,y2,36807,40,韓祇德,韓祇德 (36807) - Fourth son,,0,,,,
x5,y2,652,100,韓璹,韓璹 (652) - Ego,entry,9,宋,,,科舉: 進士(籠統)
x6,y2,5044,-80,陳氏(韓璹妻),陳氏(韓璹妻) (5044) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,36804,40,韓祇祖,韓祇祖 (36804) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,36805,40,韓祇師,韓祇師 (36805) - Second son,,0,,,,
x7,y1,36806,40,韓祇嚴,韓祇嚴 (36806) - Third son,,0,,,,
