group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,112,-100,程之邵,程之邵 (112) - Father,,3,宋,0,0,恩蔭(籠統)
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,124,100,程唐,程唐 (124) - Ego,entry,5,宋,,,
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,125,40,程敦之,程敦之 (125) - Nephew (brother's son),,2,宋,0,0,
x4,y1,126,40,程敦臨,程敦臨 (126) - Nephew (brother's son),,1,宋,0,0,科舉: 進士(籠統) (1115)
x5,y1,,0,,,,0,,,,
x6,y1,3110,40,程敦書,程敦書 (3110) - Son,,0,,,,
x7,y1,13803,40,程敦厚,程敦厚 (13803) - Son,,0,,,,
