group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,20721,-40,孟珏,孟珏 (20721) - Great-grandfather,,0,,,,
x4,y4,20722,-40,孟某(孟珏子),孟某(孟珏子) (20722) - Grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,42340,-40,王氏(孟珏妻),王氏(孟珏妻) (42340) - Great-grandmother,,0,,,,
x7,y4,46037,-40,王氏(孟珏妻),王氏(孟珏妻) (46037) - Great-grandmother,,0,,,,
x8,y4,42348,-40,郭氏(孟某妻),郭氏(孟某妻) (42348) - Grandmother,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,20723,-100,孟淳,孟淳 (20723) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,42356,-40,申氏(孟淳妻),申氏(孟淳妻) (42356) - Mother,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,21465,40,趙充夫,趙充夫 (21465) - Granddaughter's husband,,0,,,,
x5,y2,1365,100,孟庾,孟庾 (1365) - Ego,entry,10,宋,0,0,
x6,y2,42358,-80,徐氏(孟庾妻),徐氏(孟庾妻) (42358) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,21464,20,趙彥孟,趙彥孟 (21464) - Son-in-law,,0,,,,
x6,y1,,0,,,,0,,,,
x7,y1,,0,,,,0,,,,
x8,y1,,0,,,,0,,,,
