group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y3,,0,,,,0,,,,
x5,y3,3934,-100,王餘慶,王餘慶 (3934) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x4,y2,34064,40,王公奭,王公奭 (34064) - Fourth son,,0,,,,
x5,y2,1789,100,王兢,王兢 (1789) - Ego,entry,5,宋,1032,1095,科舉: 進士(籠統) (1063)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x4,y1,34061,40,王確,王確 (34061) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,34062,40,王公立,王公立 (34062) - Second son,,0,,,,
x7,y1,34063,40,王公亶,王公亶 (34063) - Third son,,0,,,,
