group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,10166,-100,宋玘,宋玘 (10166) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,18307,-100,宋準,宋準 (18307) - Father,,0,,,,
x7,y3,18304,-20,宋位,宋位 (18304) - Uncle (father's brother),,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,18409,40,宋輔國,宋輔國 (18409) - Fifth son,,0,,,,
x2,y2,3797,40,宋惠國,宋惠國 (3797) - Fourth son,,0,,,,
x3,y2,18307,-20,宋準,宋準 (18307) - Younger clan brother,,0,,,,
x4,y2,8119,-20,宋庠,宋庠 (8119) - Elder brother,,0,,,,
x5,y2,1558,100,宋祁,宋祁 (1558) - Ego,entry,19,宋,998,1061,科舉: 進士(籠統) (1024)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,3796,40,宋俊國,宋俊國 (3796) - First son,,0,,,,
x3,y1,40084,40,宋廣國,宋廣國 (40084) - Second son,,0,,,,
x4,y1,3809,40,宋彥國,宋彥國 (3809) - Third son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3802,40,宋松年,宋松年 (3802) - Grandson,,0,,,,
x7,y1,3810,40,宋延年,宋延年 (3810) - Grandson,,0,,,,
x8,y1,7345,40,宋頤年,宋頤年 (7345) - Grandson,,0,,,,
x9,y1,18435,40,宋价,宋价 (18435) - Great-great-grandson,,0,,,,
